category,name,description,image_url,product_url
Oortjes,Sony MDR-EX15AP,"Geniet van hoge-resolutie hoge en middentonen met een krachtige bas geproduceerd door de krachtige neodymiummagneten van Sony MDR-EX15LP. Wordt geleverd met snoerschuif om te voorkomen dat het snoer in de knoop raakt.
- Geniet van helder, krachtig geluid met krachtige neodymiummagneten.
- Vermijd vervelende klitten met het Y-type snoer en schuifregelaar.
- Comfortabele pasvorm met hybride siliconenoordopjes (3 maten).
- Koordversteller meegeleverd.
Geweldig geluid
Geniet van krachtig geluid en hoge-resolutie hoge en middentonen met krachtige neodymiummagneten.",https://www.laptop.nl/picture/80064398/600/370/HighResolution/LPNL/false,https://www.laptop.nl/product/sony-mdr-ex15ap/80064398/17155
Oortjes,Anker Soundcore Liberty 4 NC - Zwart,"Soundcore Liberty 4 NC: De Ultieme Draadloze Oordopjes met Geavanceerde Ruisonderdrukking
De Soundcore Liberty 4 NC oordopjes zijn de nieuwste toevoeging aan de indrukwekkende line-up van Soundcore. Deze draadloze oordopjes bieden een ongeëvenaarde luisterervaring dankzij hun geavanceerde functies en betaalbare prijs.
Uitmuntende Ruisonderdrukking
Met de Soundcore Liberty 4 NC geniet je van een ongekende stilte, zelfs in de meest rumoerige omgevingen. De Adaptive ANC 2.0 technologie past zich in real-time aan jouw oren en omgeving aan, waardoor tot 98,5% van het omgevingsgeluid wordt geëlimineerd1. Of je nu in een drukke stad loopt of in een lawaaierig kantoor werkt, deze oordopjes zorgen voor een serene luisterervaring.
Superieure Geluidskwaliteit
De 11mm drivers, gecombineerd met Hi-Res Wireless en LDAC technologie, leveren een kristalhelder geluid met diepe bassen en heldere hoge tonen1. Dankzij de volledig aanpasbare EQ met Hear ID 2.0 kun je het geluid afstemmen op jouw persoonlijke voorkeuren, zodat je altijd geniet van de beste geluidskwaliteit.
Langdurige Batterijduur
Met een batterijduur van 10 uur op een enkele lading en tot 50 uur met de oplaadcase, hoef je je geen zorgen te maken over het opladen tijdens lange reizen of drukke werkdagen1. Bovendien zorgt de snellaadfunctie ervoor dat je binnen enkele minuten weer urenlang kunt luisteren.
Kristalheldere Gesprekken
De Soundcore Liberty 4 NC is uitgerust met zes microfoons en een AI-algoritme dat achtergrondgeluiden onderdrukt, waardoor je altijd duidelijk verstaanbaar bent tijdens telefoongesprekken1. Of je nu in een druk café zit of onderweg bent, je gesprekken blijven helder en zonder storingen.
Waterbestendig en Comfortabel
Dankzij de IPX4 waterbestendigheid zijn de oordopjes bestand tegen zweet en regen, waardoor ze ideaal zijn voor sport en buitenactiviteiten2. De ergonomische pasvorm en verschillende maten oordopjes zorgen ervoor dat ze comfortabel blijven zitten, zelfs tijdens langdurig gebruik.
Eenvoudige Connectiviteit
Met Bluetooth 5.3 en multipoint connectiviteit kun je de Soundcore Liberty 4 NC eenvoudig verbinden met meerdere apparaten tegelijk2. De Fast Pair functie maakt het koppelen met je apparaten snel en probleemloos.
Conclusie
De Soundcore Liberty 4 NC biedt een indrukwekkende combinatie van geavanceerde ruisonderdrukking, superieure geluidskwaliteit en langdurige batterijduur, allemaal verpakt in een comfortabel en waterbestendig ontwerp. Deze oordopjes zijn de perfecte keuze voor iedereen die op zoek is naar hoogwaardige draadloze oordopjes zonder de bank te breken.",https://www.laptop.nl/picture/21405513/600/370/HighResolution/LPNL/false,https://www.laptop.nl/product/anker-soundcore-liberty-4-nc-zwart/21405513/17155
Oortjes,Apple AirPods Pro (2022) met draadloze oplaadcase - USB-C,"AirPods Pro (2e generatie)
Audioprestaties
H2. Grootser en meeslepender.
De nieuwe, door Apple ontworpen H2-chip is het brein achter het geavanceerde geluid van AirPods Pro. Deze chip stuurt onder meer de speciaal ontwikkelde speakerdriver en versterker aan, waardoor je heldere hoge tonen en een vol, diep basgeluid hoort. Dus waar je ook naar luistert, het komt allemaal nog beter tot z’n recht.
De gloednieuwe H2-chip heeft een nog groter takenpakket dan de vorige chip. Met behulp van computationale algoritmes wordt ruisonderdrukking nog slimmer, kun jij genieten van een subliem 3D-geluid en gaat de batterij zo lang mogelijk mee. En dat allemaal tegelijkertijd.
De chip maakt gebruik van krachtige nieuwe aanpassings­algoritmes om het geluid sneller te kunnen verwerken en te finetunen precies op het moment dat je het hoort. Elk detail wordt hierbij afgestemd op de vorm van je oor, zodat je volledig wordt ondergedompeld in geluid van nog hogere kwaliteit.
De vernieuwde microfoon aan de binnenkant maakt gebruik van stemverbeterings­algoritmes om je stem beter te herkennen en ook beter door te geven. Daardoor klink je natuurlijker als je met iemand belt of in een videogesprek zit.
Transparante AirPods Pro waarin de H2-chip aan de achterkant van het oortje duidelijk zichtbaar is.
De speciaal ontwikkelde speakerdriver en versterker zorgen er samen met de H2-chip voor dat er minder vervorming optreedt. Daardoor klinken de lage tonen voller en de hoge tonen helderder, ongeacht het volume.
Transparante AirPods Pro met de speciaal ontwikkelde speakerdriver en versterker.
Ruis­onderdrukking
Luister naar de stilte.
Met de AirPods Pro met H2-chip kun je in alle rust luisteren. De ruisonderdrukking is met bijna een factor twee toegenomen ten opzichte van de vorige generatie. Jij bepaalt wat je hoort — en wat niet — waardoor je helemaal kunt opgaan in muziek en podcasts.
Tot 2x zoveel actieve ruisonderdrukking.
Mede dankzij de nieuwe speakerdriver en verbeterde akoestische algoritmes kan de actieve ruisonderdrukking meer ongewenste geluiden filteren, zodat je ongestoord kunt luisteren. Ideaal als je met het openbaar vervoer reist en wanneer je je echt even moet concentreren.
De microfoons voor ruis­onderdrukking en de ventilatie-opening aan de achterkant zijn zo gepositioneerd dat ze het binnenkomende geluid supersnel detecteren. Daardoor is er voldoende tijd om ruis te blokkeren voordat die je oor bereikt. De AirPods Pro-microfoon aan de buitenkant.
Er zitten vier paar siliconen oortips bij, waaronder de nieuwe maat XS. Hierdoor zijn ze voor nog meer verschillende soorten oren geschikt. De oortips sluiten je gehoorgang helemaal af, zodat het geluid niet kan ontsnappen en je AirPods Pro op een prettige manier stevig in je oor blijven zitten.
Dankzij de kracht van de H2-chip geeft de adaptieve transparantie harde geluiden zoals het geluid van een sirene of drilboor een stuk zachter door. Je hoort dus gewoon de wereld om je heen, maar dan zonder dat het stoort.
Reduceert het geluid 48.000 keer per seconde.
Nog meer je eigen touch.
Met de touch-bediening regel je alle afspeelfuncties op de steel. Als je het volume wilt aanpassen, swipe je omhoog of omlaag. Wil je je muziek afspelen of pauzeren of een telefoontje aannemen of beëindigen, dan druk je één keer op het touch-vlak. En wil je switchen tussen de actieve ruisonderdrukking en de adaptieve transparantie, dan houd je het touch-vlak ingedrukt.
Geluid. Afgestemd op jou.
AirPods Pro kan het geluid dat je hoort een bijzonder persoonlijk tintje geven. Persoonlijke ruimtelijke audio met dynamische hoofdtracking werkt met al je devices, zodat je het geluid nog intenser overal om je heen hoort.2 En de adaptieve EQ past de weergave aan de vorm van je oor aan, dus je hoort elke frequentie zoals die bedoeld is.
Persoonlijke ruimtelijke audio maakt met behulp van de TrueDepth-camera van je iPhone een persoonlijk profiel van je hoofd om het geluid op de vorm van je oren te kunnen afstemmen. Dat profiel wordt met al je devices gesynchroniseerd, zodat je altijd geweldig geluid hoort.2
Dynamische hoofdtracking werkt nu ook voor groepsgesprekken in FaceTime, zodat je tijdens zo’n gesprek 3D-geluid hoort. Als je het thuisfront of je vrienden spreekt, klinkt het dus alsof jullie in dezelfde ruimte zitten.
Adaptieve EQ stemt de muziek in real time af op je oren en baseert zich daarbij op de pasvorm van AirPods Pro. De microfoons aan de binnenkant meten wat je hoort en passen de lage en hoge frequenties van de muziek aan. Dus naar welk nummer je ook luistert, je hoort altijd ongelofelijk veel details.
Case
Pure powerplay.
De nieuwe MagSafe-oplaad­case zit boordevol handige features voor onderweg. Het design is verder verbeterd, zodat je de case makkelijker terugvindt en bij de hand houdt. En dankzij de verlengde batterijduur kun je langer luisteren, kijken en praten voordat je de case opnieuw moet opladen. Een case met meer mogelijk­heden ga je niet vinden.",https://www.laptop.nl/picture/21409722/600/370/HighResolution/LPNL/false,https://www.laptop.nl/product/apple-airpods-pro-2022-met-draadloze-oplaadcase-usb-c/21409722/17155
Oortjes,Samsung Galaxy Buds FE - Wit,"Awards
Great Value Award
'Betaalbare oortjes met verrassend goede ruisonderdrukking'
Face to face
Face to face
Hou je Galaxy Buds FE aan, zelfs als je nieuwe vrienden maakt op reis. Zet de Interpreter-app aan en hoor de vertaling in je oren. De Galaxy Buds FE horen je woorden en de speaker van je Samsung Galaxy-smartphone vertaalt ze voor je nieuwe vriend.
Via de telefoon
Via de telefoon
De microfoons van je Galaxy Buds FE registreren je woorden duidelijk tijdens telefoongesprekken via Live Translation door middel van een spraakherkenningsalgoritme. Daarna zet Live Translate op de gekoppelde Galaxy-smartphone de woorden om naar de betreffende taal. Lees het gesprek zonder je telefoon aan je oor te houden.
Tijdloze kleuren, passend bij elk geluid
De kleuren Graphite en Mystic White zijn tijdloos en zorgen ervoor dat je altijd stijlvol voor de dag komt. Ze passen perfect bij je kledingstijl en bij iedere gelegenheid.
Houd externe ruis buiten je gehoor met de krachtige ANC
Blijf in je bubbel zonder geluiden van buitenaf. Dankzij Active Noise Canceling kun je in alle rust van je muziek genieten. Sluit ruis buiten en laat je meevoeren in het pure geluid.
Stilte binnen handbereik
Zet de Active Noise Canceling aan of uit door je vinger op de touchzone te houden. Wil je met een vriend(in) naast je praten? Schakel dan over naar de Ambient Sound-modus om ze te horen zonder je oordoppen uit te hoeven doen.
Enriched Bass Sound
Laat je meeslepen door het rijke geluid van de Galaxy Buds FE met een diepe, krachtige bas uit de nieuwe 1-wegspeaker, ongeacht waar je naar luistert.
Extra veel luisterplezier met de batterij die lang meegaat
Compact en toch krachtig. Een opgeladen batterij gaat 30 uur mee: genoeg voor je lange afspeellijsten met muziek, podcasts of video's voor social media.
Schakel naadloos over van het ene naar het andere apparaat
Gebruik Auto Switch, de touchbediening of Bixby om je buds te koppelen met andere Samsung Galaxy-apparaten. Het geluid volgt vanzelf. Sterker nog: het geluid volgt je zelfs als je overschakelt van je smartphone naar je TV via Smart View. Je kunt je favoriete serie dus op een groter scherm verder kijken zonder iets te missen.
Hi Bixby, zet mijn favoriete nummer op
Zet de Bixby Voice wake-up-modus aan en gebruik je stem om het weer te checken, muzieknummers op te zoeken, je vrienden een bericht te sturen en meer. Je hoeft alleen maar ""Hi, Bixby” te zeggen en Bixby doet het voor je.
Vind je verloren buds in een handomdraai
Ben je je buds kwijt? Niet lang! Je spoort ze in een mum van tijd weer op door middel van de locatiefunctie. Als ze door de telefoon van iemand anders worden gevonden, worden jouw contactgegevens gedeeld en krijgt diegene een 'Lost and Found'-bericht te zien. Zo verlies je je Galaxy Buds FE dus nooit meer uit het oog.
Vergeet je oordopjes niet
Ben je iets vergeten? De Galaxy Buds FE geven je een melding als je je oordopjes vergeet. Dat scheelt weer tijd.
Stem het geluid af op je persoonlijke voorkeuren
Met de Galaxy Wearable-app kun je de instellingen van je Galaxy Buds FE snel personaliseren met behulp van je Samsung Galaxy-apparaten. Van de equalizer tot Bixby Voice wake-up: dankzij de intuïtieve en gebruiksvriendelijke instellingen stel je jouw oordopjes in no time naar wens in.
Je favoriete accessoires passen nog steeds
Je kunt je favoriete case cover nog steeds gebruiken voor de Galaxy Buds FE. Ze zijn namelijk compatibel met hoesjes voor de Galaxy Buds2, Galaxy Buds2 Pro en Galaxy Buds Live. Geniet van je oordopjes zonder afscheid te hoeven nemen van je favoriete case cover.
Optimaal draagcomfort voor jouw oren
Het kleine, ergonomische ontwerp van de Galaxy Buds FE biedt extra draagcomfort en zorgt ervoor dat de buds stevig op hun plaats blijven. Pas de pasvorm van je oordoppen aan met een ruime keuze in maten voor de wingtips en eartips.
Jouw stem is perfect verstaanbaar
Dankzij de drie microfoons op de Galaxy Buds FE ben je altijd uitstekend verstaanbaar tijdens telefoongesprekken. Main Mic, Sub Mic en Inner Mic werken alle drie samen om jouw stem zo goed mogelijk over te brengen aan de luisteraar.
De earbuds gepersonaliseerd voor jou
Galaxy Buds FE gebruiken Personalized Beamforming om zich automatisch aan te passen aan uw draagpatroon voor de optimale ontvangst van uw stem. Doe ze in en ze lokaliseren uw stem wanneer u begint te praten.
Zorg dat je goed verstaanbaar bent, zelfs bij omgevingsgeluid
Of je nu in een drukke stad loopt of bovenop een winderige berg staat: dankzij de DNN-oplossing van de Galaxy Buds FE ben je zelfs bij hard omgevingsgeluid goed verstaanbaar. Het achtergrondgeluid wordt namelijk weggefilterd van je stem.",https://www.laptop.nl/picture/80065998/600/370/HighResolution/LPNL/false,https://www.laptop.nl/product/samsung-galaxy-buds-fe-wit/80065998/17155
Oortjes,JBL Wave Beam - Zwart,"JBL Deep Bass-geluid
Haal het meeste uit je muziek met hoogwaardige audio van veilige, betrouwbare oordopjes met 8 mm drivers met JBL Deep Bass Sound.
Comfortabele pasvorm
Het ergonomische, stick-closed ontwerp van de JBL Wave Beam zit zo comfortabel dat je bijna vergeet dat je ze draagt. Het stick-closed ontwerp sluit externe geluiden uit en verbetert de basprestaties.
Tot 32 uur (8 + 24 uur) batterijduur met snelladen
De JBL Wave Beam heeft een batterijduur van 8 uur voor de oordopjes en 24 uur in de oplaadcase en biedt de hele dag audio. En als je meer batterij nodig hebt, kun je in slechts 10 minuten twee uur extra opladen.
Blijf je bewust van je omgeving
Ga overal naartoe en hoor alles met Smart Ambient-technologie. Wanneer je even wilt pauzeren voor een kort gesprek, kun je met TalkThru jezelf en de mensen om je heen horen zonder je oordopjes uit te doen. Of gebruik Ambient Aware om de muziek af te spelen terwijl je je bewust blijft van je omgeving.
Handsfree bellen met VoiceAware
Wanneer je onderweg handsfree stereogesprekken voert, kun je met VoiceAware bepalen hoeveel van je  eigen stem je hoort terwijl je met anderen praat.
Water- en stofbestendig
Van het strand tot het fietspad, de IP54-certified oordopjes en IPX2-opIaadcase zijn water- en stofbestendig en gaan dus de hele dag mee.",https://www.laptop.nl/picture/80068282/600/370/HighResolution/LPNL/false,https://www.laptop.nl/product/jbl-wave-beam-zwart/80068282/17155
Oortjes,Xiaomi Mi True Wireless Earbuds Basic 2 - Zwart,"Oppakken en aansluiten
Indoen en gebruikenDe Mi True Wireless Earbuds Basic 2 zijn ongelooflijk eenvoudig in het gebruik, zodra u ze uit het oplaaddoosje haalt. U hoeft ze alleen maar in uw oren te doen om van een fantastische audio-ervaring te genieten.*U moet de Mi True Wireless Earbuds Basic 2 de eerste keer handmatig verbinden met uw telefoon, daarna is handmatig verbinden niet meer nodig.
Handig en naadloos schakelen tussen de enkele en dubbele oormodus
De Mi True Wireless Earbuds Basic 2 optimaliseren de manier waarop de linker en rechter oordoppen zijn verbonden. Zonder beperkingen voor primaire en secundaire apparaten kunt u naadloos schakelen tussen enkel- en dubbeloors. Doe één oordopje in voor monogeluid en doe daarna de andere in om automatisch het stereogeluid te hervatten zonder opnieuw te hoeven koppelen.
Bluetooth 5.0
High performance met snellere en stabielere verbindingen
De Mi True Wireless Earbuds Basic 2 zijn uitgerust met de nieuwste Bluetooth 5.0-chip, die twee keer sneller gegevens dan de vorige generatie doorgeeft en snellere en stabielere verbindingen heeft. Zo zou de nieuwste generatie eruit moeten zien.
Beter luisteren naar muziek en duidelijkere gesprekken
Dankzij de geluidsdriver van 7,2 mm leveren de oordopjes een uitstekende geluidskwaliteit met fantastische gemiddelde en lage tonen door de nauwkeurige afstemming door experts. De DSP-ruisonderdrukkingstechnologie filtert het omgevingsgeluid effectief weg en zorgt voor een kristalheldere geluidskwaliteit.
Op een volle lading gaan de draadloze oordopjes zeker 4 uur non-stop mee en circa 12 uur in combinatie met het compacte oplaaddoosje.
*Testomstandigheden accuduur: De totale tijd dat online nummers continu worden afgespeeld op een volume van 50%, van volledig opladen tot automatisch uitschakelen. De waarde is alleen ter referentie en de werkelijke levensduur van de batterij is afhankelijk van externe factoren zoals de omgeving en het gebruik.
Laag gewicht van slechts 4,1 gram
Oordopjes in drie maten zodat er voor iedereen een goede pasvorm bij zit.
Extra lange totale luistertijd van 12 uur
Op een volle lading gaan de draadloze oordopjes zeker 4 uur non-stop mee en circa 12 uur in combinatie met het compacte oplaaddoosje.",https://www.laptop.nl/picture/21058846/600/370/HighResolution/LPNL/false,https://www.laptop.nl/product/xiaomi-mi-true-wireless-earbuds-basic-2-zwart/21058846/17155
Oortjes,Samsung Galaxy Buds FE - Graphite,"Awards
Great Value Award
'Betaalbare oortjes met verrassend goede ruisonderdrukking'
Face to face
Face to face
Hou je Galaxy Buds FE aan, zelfs als je nieuwe vrienden maakt op reis. Zet de Interpreter-app aan en hoor de vertaling in je oren. De Galaxy Buds FE horen je woorden en de speaker van je Samsung Galaxy-smartphone vertaalt ze voor je nieuwe vriend.
Via de telefoon
Via de telefoon
De microfoons van je Galaxy Buds FE registreren je woorden duidelijk tijdens telefoongesprekken via Live Translation door middel van een spraakherkenningsalgoritme. Daarna zet Live Translate op de gekoppelde Galaxy-smartphone de woorden om naar de betreffende taal. Lees het gesprek zonder je telefoon aan je oor te houden.
Tijdloze kleuren, passend bij elk geluid
De kleuren Graphite en Mystic White zijn tijdloos en zorgen ervoor dat je altijd stijlvol voor de dag komt. Ze passen perfect bij je kledingstijl en bij iedere gelegenheid.
Houd externe ruis buiten je gehoor met de krachtige ANC
Blijf in je bubbel zonder geluiden van buitenaf. Dankzij Active Noise Canceling kun je in alle rust van je muziek genieten. Sluit ruis buiten en laat je meevoeren in het pure geluid.
Stilte binnen handbereik
Zet de Active Noise Canceling aan of uit door je vinger op de touchzone te houden. Wil je met een vriend(in) naast je praten? Schakel dan over naar de Ambient Sound-modus om ze te horen zonder je oordoppen uit te hoeven doen.
Enriched Bass Sound
Laat je meeslepen door het rijke geluid van de Galaxy Buds FE met een diepe, krachtige bas uit de nieuwe 1-wegspeaker, ongeacht waar je naar luistert.
Extra veel luisterplezier met de batterij die lang meegaat
Compact en toch krachtig. Een opgeladen batterij gaat 30 uur mee: genoeg voor je lange afspeellijsten met muziek, podcasts of video's voor social media.
Schakel naadloos over van het ene naar het andere apparaat
Gebruik Auto Switch, de touchbediening of Bixby om je buds te koppelen met andere Samsung Galaxy-apparaten. Het geluid volgt vanzelf. Sterker nog: het geluid volgt je zelfs als je overschakelt van je smartphone naar je TV via Smart View. Je kunt je favoriete serie dus op een groter scherm verder kijken zonder iets te missen.
Hi Bixby, zet mijn favoriete nummer op
Zet de Bixby Voice wake-up-modus aan en gebruik je stem om het weer te checken, muzieknummers op te zoeken, je vrienden een bericht te sturen en meer. Je hoeft alleen maar ""Hi, Bixby” te zeggen en Bixby doet het voor je.
Vind je verloren buds in een handomdraai
Ben je je buds kwijt? Niet lang! Je spoort ze in een mum van tijd weer op door middel van de locatiefunctie. Als ze door de telefoon van iemand anders worden gevonden, worden jouw contactgegevens gedeeld en krijgt diegene een 'Lost and Found'-bericht te zien. Zo verlies je je Galaxy Buds FE dus nooit meer uit het oog.
Vergeet je oordopjes niet
Ben je iets vergeten? De Galaxy Buds FE geven je een melding als je je oordopjes vergeet. Dat scheelt weer tijd.
Stem het geluid af op je persoonlijke voorkeuren
Met de Galaxy Wearable-app kun je de instellingen van je Galaxy Buds FE snel personaliseren met behulp van je Samsung Galaxy-apparaten. Van de equalizer tot Bixby Voice wake-up: dankzij de intuïtieve en gebruiksvriendelijke instellingen stel je jouw oordopjes in no time naar wens in.
Je favoriete accessoires passen nog steeds
Je kunt je favoriete case cover nog steeds gebruiken voor de Galaxy Buds FE. Ze zijn namelijk compatibel met hoesjes voor de Galaxy Buds2, Galaxy Buds2 Pro en Galaxy Buds Live. Geniet van je oordopjes zonder afscheid te hoeven nemen van je favoriete case cover.
Optimaal draagcomfort voor jouw oren
Het kleine, ergonomische ontwerp van de Galaxy Buds FE biedt extra draagcomfort en zorgt ervoor dat de buds stevig op hun plaats blijven. Pas de pasvorm van je oordoppen aan met een ruime keuze in maten voor de wingtips en eartips.
Jouw stem is perfect verstaanbaar
Dankzij de drie microfoons op de Galaxy Buds FE ben je altijd uitstekend verstaanbaar tijdens telefoongesprekken. Main Mic, Sub Mic en Inner Mic werken alle drie samen om jouw stem zo goed mogelijk over te brengen aan de luisteraar.
De earbuds gepersonaliseerd voor jou
Galaxy Buds FE gebruiken Personalized Beamforming om zich automatisch aan te passen aan uw draagpatroon voor de optimale ontvangst van uw stem. Doe ze in en ze lokaliseren uw stem wanneer u begint te praten.
Zorg dat je goed verstaanbaar bent, zelfs bij omgevingsgeluid
Of je nu in een drukke stad loopt of bovenop een winderige berg staat: dankzij de DNN-oplossing van de Galaxy Buds FE ben je zelfs bij hard omgevingsgeluid goed verstaanbaar. Het achtergrondgeluid wordt namelijk weggefilterd van je stem.",https://www.laptop.nl/picture/80065996/600/370/HighResolution/LPNL/false,https://www.laptop.nl/product/samsung-galaxy-buds-fe-graphite/80065996/17155
Laptopstandaarden,Neomounts NSLS100 - Tablet / Laptop standaard,"De NS-LS100 is een universele tablet / notebook standaard. Gemakkelijk verstelbaar in 6 standen ideaal voor de juiste kijkhouding ten opzicht van de tablet / notebook. Door zijn design eenvoudig in te klappen, licht gewicht en mobiel. De breedte van de standaard is verstelbaar waardoor de meeste laptops en tablets op deze steun geplaatst kunnen worden. Het unieke design laat warme lucht eenvoudig wegstromen waardoor oververhitting van de notebook wordt voorkomen. Hierdoor blijft de tablet / notebook snel en betrouwbaar.
De standaard wordt geleverd inclusief hoes, welke ook te gebruiken is als muispad. Ideaal voor onderweg.
Model NS-LS100, het model voor de mobiele werkplek. Compact, licht en makkelijk mee te nemen.",https://www.laptop.nl/picture/20004688/600/370/HighResolution/LPNL/false,https://www.laptop.nl/product/neomounts-nsls100-tablet-laptop-standaard/20004688/17484
Laptopstandaarden,Neomounts opvouwbare laptop stand - NSLS200,"De Neomounts NSLS200 is een universele standaard voor laptops van 10"" tot 17"", met een maximum draagvermogen van 5 kg. De standaard heeft zes verschillende hoogteposities, diepteverstelling en een slim opvouwbaar ontwerp. 
Het lichtgewicht, compacte ontwerp maakt de standaard ideaal om mee te nemen waartoe je maar wilt. De open configuratie zorgt voor een goede ventilatie van de laptop en de siliconen anti-slipkussentjes en randstopbeveiliging zorgen voor een solide positionering.",https://www.laptop.nl/picture/21045163/600/370/HighResolution/LPNL/false,https://www.laptop.nl/product/neomounts-opvouwbare-laptop-stand-nsls200/21045163/17484
Laptopstandaarden,ACT laptopstandaard - Grijs,"Gebruik de AC8130 Aluminium Laptop Standaard voor het ergonomisch werken op een laptop. Deze stevige stand heeft antislip rubberen pads die de laptop op de plek houden. De stand heeft een kijkhoek van 13° en is geschikt voor laptops tot 15,6”. Het open ontwerp zorgt voor een maximale luchtstroom voor een betere warmtegeleiding. De ruimte onder de stand kan gebruikt worden voor het opbergen van een toetsenbord, documenten en andere randapparatuur.
Ergonomisch: ontlast rug, nek en schouders
De AC8130 ergonomische laptop standaard verhoogt de laptop tot een comfortabel niveau met een kijkhoek van 13°. Hierdoor worden je nek, rug en schouders ontlast.
Geschikt voor laptops tot 15,6”
De aluminium laptopstandaard is geschikt voor laptops tot 15,6”. De antislip rubberen pads zorgen ervoor dat de laptop op de plek blijft liggen. De ruimte onder de laptop kan worden gebruikt voor het opbergen van een toetsenbord, documenten en andere randapparatuur.
Open ontwerp voor een maximale luchtstroom
Het open ontwerp van de notebookstandaard voorkomt oververhitting van de laptop. De vrije luchtstroom zorgt voor een betere warmtegeleiding.",https://www.laptop.nl/picture/21221843/600/370/HighResolution/LPNL/false,https://www.laptop.nl/product/act-laptopstandaard-grijs/21221843/17484
Laptopstandaarden,ACT opvouwbare laptop standaard - Grijs,"De stevige aluminium AC8135 opvouwbare laptopstandaard is veelzijdig in gebruik. De stand is geschikt voor laptops tot 15,6” en heeft diverse kijkhoeken voor het verkrijgen van een goede houding bij het werken op een notebook. Neem de stand gemakkelijk mee dankzij het opvouwbare en lichtgewicht ontwerp. De antislip rubberen pads houden de laptop op de plaats. Het open ontwerp zorgt voor een maximale luchtstroom voor een betere warmtegeleiding.
Ergonomisch ontwerp: diverse kijkhoeken mogelijk
De AC8135 is een stevige aluminium laptopstandaard en geschikt voor laptops tot 15,6”. De opvouwbare stand heeft diverse kijkhoeken. Kies de gewenste hoek voor de beste houding bij het werken op een laptop. De antislip pads houden de laptop op de plaats.
Eenvoudig mee te nemen dankzij het lichtgewicht opvouwbaar ontwerp
De AC8135 laptop stand is gemakkelijk mee te nemen in een tas door het opvouwbare ontwerp.
Open ontwerp voor een betere luchtstroom
Het open ontwerp van de notebookstandaard voorkomt oververhitting van de laptop. De vrije luchtstroom zorgt voor een betere warmtegeleiding.
Ook geschikt voor tablets en boeken
De AC8135 is een veelzijdige stand. Gebruik de standaard om je tablet of een boek op een comfortabele hoogte te plaatsen.",https://www.laptop.nl/picture/21221844/600/370/HighResolution/LPNL/false,https://www.laptop.nl/product/act-opvouwbare-laptop-standaard-grijs/21221844/17484
Laptopstandaarden,Neomounts opvouwbare laptop stand - NSLS075BLACK,"De Neomounts NSLS075BLACK is een universele notebook standaard waarmee u uw notebook in een ergonomische positie plaatst.
De laptop stand is eenvoudig verstelbaar in 5 standen (10-60°); ideaal voor de juiste kijkhouding ten opzichte van de laptop. De laptop stand is eenvoudig in te klappen, lichtgewicht en compact. Het open design zorgt voor optimale luchtcirculatie, waardoor eventuele oververhitting van de laptop wordt voorkomen. Hierdoor blijft uw notebook snel en betrouwbaar.",https://www.laptop.nl/picture/21039932/600/370/HighResolution/LPNL/false,https://www.laptop.nl/product/neomounts-opvouwbare-laptop-stand-nsls075black/21039932/17484
Laptopstandaarden,ACT opvouwbare laptopstandaard - Wit,"De stevige aluminium AC8120 opvouwbare laptopstandaard is onmisbaar wanneer je op diverse locaties werkt. Deze laptop stand is geschikt voor laptops tot 15,6” en heeft 7 verschillende ergonomische kijkhoeken voor een betere houding bij het werken op een notebook. Het opvouwbare lichtgewicht ontwerp en het meegeleverde tasje zorgen dat de stand gemakkelijk mee te nemen is. De laptop blijft op de plaats dankzij de antislip rubberen pads. Het open ontwerp zorgt voor een maximale luchtstroom voor een betere warmtegeleiding.
7 verschillende kijkhoeken voor maximaal comfort
De AC8120 ergonomische laptop standaard is een stevige stand en geschikt voor laptops tot 15,6”. Stel eenvoudig de gewenste hoogte in. De antislip rubberen pads houden de laptop op de plaats.
Eenvoudig mee te nemen dankzij het lichtgewicht opvouwbaar ontwerp
De aluminium laptopstandaard heeft een lichtgewicht en opvouwbaar ontwerp. Hierdoor is de stand gemakkelijk mee te nemen. De AC8120 wordt geleverd met een handig tasje.
Open ontwerp voor een betere luchtstroom
Het open ontwerp van de notebookstandaard voorkomt oververhitting van de laptop. De vrije luchtstroom zorgt voor een betere warmtegeleiding.
Ook geschikt voor tablets en boeken
De AC8120 is een veelzijdige stand. Gebruik de standaard om je tablet of een boek op een comfortabele hoogte te plaatsen.",https://www.laptop.nl/picture/21221841/600/370/HighResolution/LPNL/false,https://www.laptop.nl/product/act-opvouwbare-laptopstandaard-wit/21221841/17484
